# Reconstruction of anomalies of the Last Glacial Maximum (ca 21000 years ago) made by combining pollen based reconstructions and average PMIP3 outputs under a variational data assimilation technique.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# Variables are given as:,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# lat - grid cell centre latitude,,,,,,,,,,,,,
# lon - grid cell centre longitude,,,,,,,,,,,,,
# MI - moisture index,,,,,,,,,,,,,
# MAP - mean annual precipitation (mm),,,,,,,,,,,,,
# MAT - mean annual temperature (degrees C),,,,,,,,,,,,,
# MTCO - mean temperature of the coldest month (degrees C),,,,,,,,,,,,,
# MTWA - mean temperature of the warmest month (degrees C),,,,,,,,,,,,,
# GDD5 - growing degree days above 5 degrees C (days degrees C),,,,,,,,,,,,,
# MI SD - moisture index standard deviation,,,,,,,,,,,,,
# MAP SD - mean annual precipitation standard deviation (mm),,,,,,,,,,,,,
# MAT SD - mean annual temperature standard deviation (degrees C),,,,,,,,,,,,,
# MTCO SD - mean temperature of the coldest month standard deviation (degrees C),,,,,,,,,,,,,
# MTWA SD - mean temperature of the warmest month standard deviation (degrees C),,,,,,,,,,,,,
# GDD5 SD - growing degree days above 5 degrees C standard deviation (days degrees C).,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
# NaN values represent situations where a reconstruction isn't given.,,,,,,,,,,,,,
# ,,,,,,,,,,,,,
 lat, lon, MI, MAP, MAT, MTCO, MTWA, GDD5, MI SD, MAP SD, MAT_SD, MTCO SD, MTWA SD, GDD5 SD
37,-95,0.268876,-183.404,-12.950775,-16.5249,-10.0725,-2330.95,0.069386,41.2796,0.898697,0.917152,1.04313,156.843
39,-95,0.297779,-170.706,-13.54972,-15.9812,-11.6121,-2305.425,0.043548,22.519,0.569815,0.59538,0.248796,91.0147
17,-93,  nan,-63.89,-5.233116,-7.58838,-3.7963,-1910.1,  nan,203.509,1.19142,1.32965,1.44744,434.869
31,-93,0.000084,-255.47,-7.7114,-13.58054,-3.4674,-2087.98,0.049917,51.0411,0.658465,0.836542,0.662432,165.735
33,-93,-0.026114,-304.636,-8.823243,-14.32679,-4.5119,-1958.11,0.035263,33.3441,0.454237,0.525687,0.284031,102.358
35,-93,-0.01657,-377.175,-11.939376,-16.2364,-8.6544,-2456.43,0.058499,47.9452,0.738413,0.776359,0.818129,151.546
37,-93,0.120317,-347.509,-14.532852,-17.3421,-12.5752,-2564.943,0.06804,39.8148,0.766802,0.77442,0.87946,134.066
39,-93,0.108085,-300.728,-14.313513,-16.2611,-12.9392,-2430.997,0.030563,14.5937,0.461818,0.456653,0.279338,78.4477
15,-91,  nan,  nan,-5.345816,-7.28708,-4.2151,-1951.23,  nan,  nan,1.18687,1.31913,1.47837,433.208
17,-91,  nan,-7.34,-5.470121,-7.8392,-4.3318,-1996.6,  nan,157.756,1.21411,1.30942,1.4631,443.15
19,-91,0.073157,4.52,-5.204885,-8.1536,-3.4979,-1899.78,0.097554,138.84,1.28256,1.36195,1.57902,468.136
31,-91,-0.124579,-420.2,-8.121914,-12.94046,-5.0969,-2288.9,0.050094,50.6742,0.63727,0.737009,0.675929,182.083
33,-91,-0.155754,-471.132,-9.966187,-14.43396,-7.1458,-2367.83,0.048094,43.2542,0.58378,0.58068,0.62997,137.516
35,-91,-0.149098,-522.781,-13.21543,-16.8008,-11.2341,-2900.43,0.058257,46.3072,0.662378,0.646994,0.780903,140.075
37,-91,-0.005377,-451.599,-15.938154,-17.9466,-15.2659,-3049.801,0.063688,38.2227,0.654525,0.674274,0.745081,114.012
39,-91,0.045472,-326.453,-14.850164,-16.435,-14.2402,-2673.691,0.055153,30.3969,0.669915,0.647395,0.805595,123.684
41,-91,0.595566,-37.481,-15.947204,-16.6885,-16.1086,-2569.898,0.065711,26.4592,0.664777,0.711133,1.71105,66.9357
15,-89,  nan,  nan,-5.897181,-8.0564,-4.6487,-2152.49,  nan,  nan,1.15159,1.25908,1.43899,420.329
17,-89,  nan,43.45,-5.600599,-8.1532,-3.8823,-2044.24,  nan,167.957,1.15708,1.20108,1.44607,422.335
19,-89,0.085396,51.82,-5.129259,-8.1604,-3.3703,-1872.19,0.118906,178.966,1.2271,1.27435,1.54565,447.891
21,-89,0.110977,80.7,-5.143325,-8.7227,-2.7942,-1877.32,0.100159,147.359,1.16303,1.24833,1.42166,424.507
31,-89,-0.175292,-445.9,-7.835422,-11.36776,-6.1069,-2360.39,0.043747,43.7766,0.594345,0.621441,0.66535,171.942
33,-89,-0.255464,-567.014,-9.905741,-12.92571,-8.6747,-2510.78,0.051043,44.3613,0.618751,0.599344,0.717599,145.835
35,-89,-0.27273,-644.714,-12.909739,-15.6422,-12.0623,-2686.342,0.061847,44.6836,0.611643,0.598041,0.742661,108.55
37,-89,-0.137806,-526.364,-14.276598,-16.2717,-13.9364,-2816.154,0.06445,40.8191,0.692868,0.675428,0.869659,124.871
39,-89,0.01622,-332.981,-13.871192,-15.5163,-13.3314,-2503.486,0.067991,39.9709,0.732161,0.713194,1.53165,138.045
13,-87,  nan,  nan,-5.568927,-6.6945,-5.3401,-2032.66,  nan,  nan,1.05515,1.06071,1.33898,385.128
15,-87,  nan,-8.94,-5.956658,-8.4587,-4.774,-2174.2,  nan,137.467,1.07839,1.21374,1.34749,393.613
31,-87,-0.254663,-508.88,-6.854993,-9.381014,-6.075,-2152.03,0.031333,32.8279,0.462284,0.425912,0.512586,137.199
33,-87,-0.431228,-692.691,-8.666125,-10.89318,-8.1982,-2299.86,0.041113,38.643,0.540883,0.508629,0.626724,127.785
35,-87,-0.504087,-782.366,-10.92062,-13.2625,-10.271,-2361.44,0.048821,37.513,0.50878,0.49944,0.93108,89.2569
37,-87,-0.338932,-607.884,-11.938863,-14.0355,-11.7539,-2431.916,0.051448,34.9916,0.608703,0.566299,0.791788,111.719
11,-85,  nan,  nan,-5.776963,-6.796,-5.7349,-2108.6,  nan,  nan,0.847264,0.911949,1.07994,309.251
13,-85,  nan,  nan,-5.970071,-7.6566,-5.2141,-2179.07,  nan,  nan,1.01865,0.993113,1.38248,371.806
15,-85,  nan,-95.25,-5.673045,-8.2104,-4.387,-2070.68,  nan,201.882,1.10651,1.11974,1.48815,403.876
31,-85,-0.224634,-445.722,-6.418733,-9.083518,-5.6823,-2037.7,0.008861,9.1398,0.25034,0.093096,0.205935,81.9256
33,-85,-0.34923,-594.908,-7.927146,-10.47136,-7.1884,-2184.01,0.028944,29.1053,0.416722,0.402352,0.470576,97.8701
35,-85,-0.531914,-764.184,-9.904732,-12.4824,-8.8242,-2049.37,0.018573,14.1904,0.229943,0.28545,0.198123,36.4299
37,-85,-0.320571,-560.47,-10.432911,-12.8786,-9.7774,-2122.5,0.018079,11.8736,0.276798,0.326896,0.156002,57.4003
9,-83,  nan,  nan,-6.224423,-7.08554,-5.5282,-2271.91,  nan,  nan,0.666567,0.544147,1.12905,243.297
31,-83,-0.056351,-271.465,-7.857427,-13.21922,-4.9679,-2255.96,0.034327,38.676,0.291721,0.098371,0.409442,97.7405
33,-83,-0.198591,-393.32,-7.357145,-11.9048,-5.0002,-1991.25,0.03627,36.2704,0.379018,0.413559,0.496239,104.378
35,-83,-0.114755,-499.26,-10.564386,-14.38775,-8.481,-2328.11,0.041871,35.104,0.406052,0.515842,0.472263,89.0666
37,-83,-0.107653,-456.066,-12.468074,-15.6614,-11.0028,-2129.122,0.053781,31.6504,0.591298,0.634454,0.747432,106.012
-5,-81,-0.008846,  nan,-4.059862,-3.9186,-3.9562,-1481.84,0.00124,  nan,0.876201,1.02214,1.10973,319.813
23,-81,0.075937,41.11,-4.739885,-10.4944,-0.7307,-1730.05,0.052188,80.0745,0.743232,0.858553,0.9168,271.28
27,-81,0.150126,71.6,-6.000066,-13.76548,-0.7949,-2129.08,0.027966,38.973,0.279505,0.270681,0.298377,98.6528
33,-81,-0.00122,-175.3,-5.911899,-12.75239,-1.5174,-1473.29,0.034645,37.7351,0.222865,0.381196,0.437618,69.6855
35,-81,0.153062,-234.203,-13.245199,-19.0654,-9.9279,-2620.42,0.037764,29.8444,0.266943,0.490122,0.301402,42.1471
37,-81,-0.039739,-396.889,-15.064258,-20.0236,-12.2656,-2605.934,0.064727,40.872,0.662188,0.74777,0.861816,119.445
-7,-79,  nan,  nan,-5.415279,-5.7182,-5.19846,-1976.578,  nan,  nan,1.10435,1.35167,1.37997,403.086
-5,-79,  nan,  nan,-5.405851,-5.6717,-5.4315,-1973.15,  nan,  nan,0.97421,1.18577,1.24454,355.587
-3,-79,  nan,  nan,-5.593023,-5.67262,-5.54193,-2041.45,  nan,  nan,0.942081,1.12689,1.27012,343.859
-1,-79,  nan,  nan,-6.20443,-6.2008,-5.8636,-2001.2,  nan,  nan,0.861949,1.17036,1.27353,0
1,-79,  nan,  nan,-5.856473,-6.0491,-5.6218,-2137.61,  nan,  nan,0.641716,0.898816,1.06231,234.226
9,-79,  nan,  nan,-5.99224,-6.6278,-6.1973,-2187.16,  nan,  nan,0.569185,0.645095,1.00523,207.753
35,-79,0.194004,-235.083,-14.60428,-22.6486,-9.8099,-2812.84,0.024534,18.6095,0.20782,0.430088,0.239071,33.3657
37,-79,-0.102608,-445,-15.400129,-22.7888,-10.6995,-2452.21,0.045534,30.1932,0.482995,0.561397,0.633814,89.7759
-11,-77,0.015734,  nan,-4.775102,-5.10704,-4.46108,-1175.6,0.154689,  nan,0.914046,0.98174,1.18161,0
-9,-77,  nan,  nan,-4.760684,-4.99666,-4.80047,-1737.649,  nan,  nan,0.861981,1.01551,1.0863,314.623
-7,-77,  nan,  nan,-4.494466,-4.6218,-4.5527,-1640.47,  nan,  nan,0.896065,1.02887,1.14006,327.064
-5,-77,  nan,  nan,-4.591393,-4.5906,-4.4775,-1675.87,  nan,  nan,0.94631,1.07072,1.1212,345.403
-3,-77,  nan,  nan,-4.819947,-4.7428,-5.0083,-1759.29,  nan,  nan,0.850362,0.94893,1.16518,310.382
-1,-77,  nan,  nan,-5.229126,-5.1424,-5.2415,-1908.63,  nan,  nan,0.662955,0.708046,0.712859,241.979
1,-77,  nan,  nan,-5.968097,-6.02591,-5.7996,-2178.36,  nan,  nan,0.508735,0.223791,0.95527,185.688
3,-77,  nan,  nan,-6.501078,-6.6066,-6.3158,-2372.9,  nan,  nan,0.507632,0.567544,0.968259,185.286
5,-77,  nan,  nan,-6.353041,-6.6842,-6.1365,-2318.87,  nan,  nan,0.541249,0.821599,0.970945,197.556
7,-77,  nan,  nan,-6.17231,-6.6169,-5.9056,-2252.89,  nan,  nan,0.564528,0.791398,0.966651,206.053
21,-77,0.097775,93.43,-4.862375,-9.3421,-1.8909,-1774.75,0.086472,133.78,0.894464,1.07872,1.10678,326.479
35,-77,-0.031185,-412.931,-12.911908,-23.4211,-6.8942,-2861.76,0.047812,38.4422,0.486057,0.671834,0.625232,98.8287
37,-77,-0.306205,-601.491,-13.897746,-23.6809,-7.5713,-3107.99,0.0129,10.5313,0.160915,0.197273,0.129392,33.5217
-15,-75,0.10452,  nan,-4.075623,-4.2836,-3.8553,-1487.62,0.036163,  nan,1.05436,1.29896,1.28457,384.843
-13,-75,-0.201947,  nan,-5.188154,-5.47298,-4.79716,-269.3,0.342686,  nan,1.18545,1.40909,1.39906,0
-11,-75,  nan,  nan,-4.822026,-5.109,-4.374,-1760.03,  nan,  nan,0.951673,1.16285,1.14815,347.361
-9,-75,  nan,  nan,-4.233289,-4.3742,-4.0895,-1545.16,  nan,  nan,0.86059,0.99026,1.03932,314.115
-7,-75,  nan,  nan,-3.990225,-4.0362,-3.9996,-1456.42,  nan,  nan,1.06883,1.16345,1.37329,390.122
-5,-75,  nan,  nan,-4.234345,-4.228,-4.1229,-1545.52,  nan,  nan,1.11881,1.28177,1.44467,408.365
-3,-75,  nan,  nan,-4.525052,-4.498,-4.2482,-1651.66,  nan,  nan,1.0393,1.14821,1.41072,379.344
-1,-75,  nan,  nan,-5.023527,-4.9376,-4.8122,-1833.59,  nan,  nan,0.819134,0.835398,1.1993,298.984
1,-75,  nan,  nan,-5.652723,-5.7305,-5.5772,-2063.25,  nan,  nan,0.575932,0.606051,0.955881,210.215
3,-75,  nan,  nan,-6.494127,-6.8263,-6.1304,-2370.34,  nan,  nan,0.513425,0.591766,0.937041,187.4
5,-75,  nan,  nan,-6.992101,-6.8393,-7.0792,-2552.1,  nan,  nan,0.482936,0.717651,0.565348,176.272
7,-75,  nan,  nan,-6.909475,-7.7676,-6.4473,-2521.97,  nan,  nan,0.600323,0.989421,0.999314,219.118
9,-75,  nan,  nan,-6.005241,-6.2229,-5.6407,-2191.92,  nan,  nan,0.675024,0.916761,1.05063,246.384
11,-75,  nan,  nan,-5.412741,-6.4965,-5.0082,-1975.64,  nan,  nan,0.7246,0.895701,1.06531,264.479
-15,-73,-0.389145,  nan,-5.519695,-5.68667,-5.15897,0,0.140005,  nan,1.63684,1.95448,1.86707,0
-13,-73,-0.341738,  nan,-4.845126,-5.05528,-4.8472,-1768.47,0.070642,  nan,1.15266,1.46881,1.33704,420.722
-11,-73,  nan,  nan,-3.944588,-3.9779,-3.5849,-1439.78,  nan,  nan,1.00099,0.98187,1.22986,365.362
-9,-73,  nan,  nan,-3.675799,-3.5637,-3.521,-1341.65,  nan,  nan,1.19844,1.11234,1.48858,437.43
-7,-73,  nan,  nan,-4.149756,-4.3325,-3.8222,-1514.66,  nan,  nan,1.05519,1.52882,1.19321,385.143
-5,-73,  nan,  nan,-4.425114,-4.6608,-3.976,-1615.16,  nan,  nan,1.09001,1.33877,1.26538,397.854
-3,-73,  nan,  nan,-4.628844,-5.021,-4.259,-1689.52,  nan,  nan,1.01134,1.1802,1.27957,369.139
-1,-73,  nan,  nan,-4.839237,-5.1615,-4.2431,-1766.33,  nan,  nan,0.839218,0.886811,1.14671,306.315
1,-73,  nan,  nan,-5.171852,-5.3007,-4.7762,-1887.72,  nan,  nan,0.691255,0.665773,1.04302,252.308
3,-73,  nan,  nan,-5.748864,-6.1118,-5.3928,-2098.35,  nan,  nan,0.551084,0.523549,0.958623,201.146
5,-73,  nan,  nan,-6.603562,-7.2583,-6.2993,-2410.3,  nan,  nan,0.471533,0.401963,0.946235,172.11
7,-73,  nan,  nan,-7.324288,-8.13825,-6.92517,-2035.4,  nan,  nan,0.635799,1.1784,1.22601,0
9,-73,  nan,  nan,-6.185414,-6.9164,-5.8901,-2257.69,  nan,  nan,0.703412,1.0073,1.06198,256.745
11,-73,  nan,  nan,-5.348242,-6.235,-4.8763,-1952.11,  nan,  nan,0.740537,0.896671,0.938647,270.296
-49,-71,-0.223034,  nan,  nan,  nan,  nan,  nan,0.001318,  nan,  nan,  nan,  nan,  nan
-45,-71,-0.294547,  nan,  nan,  nan,  nan,  nan,0.059648,  nan,  nan,  nan,  nan,  nan
-43,-71,-0.215367,  nan,  nan,  nan,  nan,-773.092,0.047587,  nan,  nan,  nan,  nan,157.315
-41,-71,-0.102671,  nan,  nan,  nan,  nan,  nan,0.148321,  nan,  nan,  nan,  nan,  nan
-33,-71,0.068715,  nan,  nan,  nan,  nan,  nan,0.108233,  nan,  nan,  nan,  nan,  nan
-31,-71,0.020866,  nan,  nan,  nan,  nan,-1397.94,0.041691,  nan,  nan,  nan,  nan,496.778
-29,-71,-0.00936,  nan,  nan,  nan,  nan,  nan,0.006469,  nan,  nan,  nan,  nan,  nan
-17,-71,0.02395,-79.5,-4.738611,-4.80338,  nan,-1729.488,0.033237,269.762,1.41513,1.73104,  nan,471.499
-15,-71,-0.488563,-802.4,-6.549253,-7.01476,-5.97707,-375.3,0.087135,700.75,2.01004,2.49782,2.30954,0
-13,-71,-0.194887,-750.22,-4.256141,-4.2711,-4.362,-1553.5,0.160304,252.215,1.05889,1.23298,1.21626,386.493
-11,-71,-0.24723,-603.92,-3.705514,-3.6281,-3.5729,-1352.52,0.133569,204.923,1.09614,1.11718,1.27919,400.093
-9,-71,  nan,  nan,-3.766774,-3.6915,-3.4299,-1374.89,  nan,  nan,1.10198,1.23334,1.22074,402.224
-7,-71,  nan,  nan,-4.147901,-4.2431,-3.4967,-1513.97,  nan,  nan,1.12996,1.29177,1.1425,412.434
-5,-71,  nan,  nan,-4.305604,-4.4839,-3.6356,-1571.53,  nan,  nan,1.13892,1.25859,1.19288,415.704
-3,-71,  nan,  nan,-4.413333,-4.8466,-3.7303,-1610.87,  nan,  nan,1.03668,1.18302,1.23108,378.387
-1,-71,  nan,  nan,-4.541793,-4.9831,-3.9936,-1657.74,  nan,  nan,0.870101,0.895179,1.15932,317.587
1,-71,  nan,  nan,-4.733048,-5.1019,-4.2909,-1727.56,  nan,  nan,0.723168,0.665305,1.05771,263.956
3,-71,  nan,  nan,-5.09484,-5.4369,-4.7263,-1859.62,  nan,  nan,0.67384,0.565448,1.12476,245.951
5,-71,  nan,  nan,-5.590371,-5.9808,-5.3432,-2040.49,  nan,  nan,0.67471,0.576031,1.19558,246.269
7,-71,  nan,  nan,-5.700827,-5.9195,-5.4489,-2080.8,  nan,  nan,0.680016,0.676955,1.11083,248.206
9,-71,  nan,  nan,-5.921321,-6.4371,-5.8053,-2161.3,  nan,  nan,0.76709,1.00556,1.15367,279.988
11,-71,  nan,  nan,-5.357855,-6.2178,-4.9225,-1955.61,  nan,  nan,0.823759,0.979517,1.04625,300.672
19,-71,  nan,47.24,-4.407453,-6.50217,-2.9795,-1608.7,  nan,160.955,1.00357,1.04343,1.3115,366.304
-43,-69,-0.08622,  nan,  nan,  nan,  nan,  nan,0.002043,  nan,  nan,  nan,  nan,  nan
-41,-69,-0.093801,  nan,  nan,  nan,  nan,  nan,0.011123,  nan,  nan,  nan,  nan,  nan
-39,-69,-0.04105,  nan,  nan,  nan,  nan,  nan,0.007844,  nan,  nan,  nan,  nan,  nan
-37,-69,-0.024227,  nan,  nan,  nan,  nan,  nan,0.012711,  nan,  nan,  nan,  nan,  nan
-35,-69,-0.017937,  nan,  nan,  nan,  nan,  nan,0.064888,  nan,  nan,  nan,  nan,  nan
-33,-69,-0.048239,  nan,  nan,  nan,  nan,  nan,0.025764,  nan,  nan,  nan,  nan,  nan
-31,-69,-0.046039,  nan,  nan,  nan,  nan,  nan,0.008356,  nan,  nan,  nan,  nan,  nan
-29,-69,-0.017647,  nan,  nan,  nan,  nan,  nan,0.024402,  nan,  nan,  nan,  nan,  nan
-27,-69,-0.012554,  nan,  nan,  nan,  nan,-210.8,0.0241,  nan,  nan,  nan,  nan,0
-25,-69,-0.034033,  nan,  nan,  nan,  nan,-1113.7659,0.003274,  nan,  nan,  nan,  nan,105.739
-21,-69,  nan,-47.4,  nan,  nan,  nan,-610.5,  nan,99.3987,  nan,  nan,  nan,0
-19,-69,0.026111,-166.6,-4.779152,-4.82811,-4.497777,-32.9,0.033581,120.952,1.45022,1.87228,1.47224,0
-17,-69,-0.22641,-548.5,-5.295164,-5.480073,  nan,-1240.6,0.0537,221.038,1.4393,1.92442,  nan,0
-15,-69,-0.400071,-756.9,-5.005335,-5.10571,-5.16266,-1510.528,0.06226,385.355,1.37316,1.77183,1.53009,285.308
-13,-69,-0.256051,-643.32,-3.748247,-3.6108,-3.795,-1368.13,0.114245,189.055,1.20459,1.29893,1.37991,439.677
-11,-69,-0.261764,-599.44,-3.68631,-3.6218,-3.4101,-1345.5,0.106919,170.598,1.16476,1.26618,1.29755,425.137
-9,-69,-0.25297,-572.84,-3.914577,-3.9709,-3.6436,-1428.82,0.138017,189.543,1.15065,1.40642,1.15372,419.988
-7,-69,  nan,  nan,-4.04121,-4.142,-3.5428,-1475.03,  nan,  nan,1.20849,1.40203,1.16678,441.1
-5,-69,  nan,  nan,-4.026963,-4.2053,-3.6055,-1469.84,  nan,  nan,1.17375,1.28455,1.18326,428.42
-3,-69,  nan,  nan,-4.018966,-4.3945,-3.6085,-1466.91,  nan,  nan,1.03133,1.14516,1.2296,376.436
-1,-69,  nan,  nan,-4.036184,-4.4505,-3.7158,-1473.21,  nan,  nan,0.817091,0.776464,1.13937,298.238
1,-69,  nan,  nan,-4.143747,-4.4966,-3.838,-1512.48,  nan,  nan,0.684942,0.522847,1.08763,250.004
3,-69,  nan,  nan,-4.497445,-4.892,-4.3237,-1641.56,  nan,  nan,0.671432,0.55417,1.12424,245.073
5,-69,  nan,  nan,-4.857344,-5.1482,-4.7237,-1772.94,  nan,  nan,0.764461,0.874133,1.24001,279.028
7,-69,  nan,  nan,-5.152473,-5.3244,-5.2282,-1880.64,  nan,  nan,0.823643,0.860207,1.21853,300.63
9,-69,  nan,  nan,-5.571293,-5.4856,-5.4573,-2033.5,  nan,  nan,0.851869,1.01801,1.11752,310.932
11,-69,  nan,  nan,-5.202916,-5.8513,-4.9656,-1899.06,  nan,  nan,0.842469,0.961075,1.01406,307.501
-45,-67,-0.116541,  nan,  nan,  nan,  nan,  nan,0.001024,  nan,  nan,  nan,  nan,  nan
-43,-67,-0.104184,  nan,  nan,  nan,  nan,  nan,0.004274,  nan,  nan,  nan,  nan,  nan
-41,-67,-0.08069,  nan,  nan,  nan,  nan,  nan,0.004279,  nan,  nan,  nan,  nan,  nan
-39,-67,-0.080655,  nan,  nan,  nan,  nan,  nan,0.008369,  nan,  nan,  nan,  nan,  nan
-37,-67,-0.093305,  nan,  nan,  nan,  nan,  nan,0.015387,  nan,  nan,  nan,  nan,  nan
-35,-67,-0.08857,  nan,  nan,  nan,  nan,  nan,0.025885,  nan,  nan,  nan,  nan,  nan
-33,-67,-0.09248,  nan,  nan,  nan,  nan,  nan,0.033969,  nan,  nan,  nan,  nan,  nan
-31,-67,-0.082115,  nan,  nan,  nan,  nan,  nan,0.025483,  nan,  nan,  nan,  nan,  nan
-29,-67,-0.048408,  nan,  nan,  nan,  nan,  nan,0.038823,  nan,  nan,  nan,  nan,  nan
-27,-67,-0.088497,  nan,  nan,  nan,  nan,  nan,0.034835,  nan,  nan,  nan,  nan,  nan
-25,-67,-0.122881,  nan,  nan,  nan,  nan,-435.7,0.026073,  nan,  nan,  nan,  nan,0
-23,-67,0.01409,-220.8,  nan,  nan,  nan,-190.6,0.042224,135.004,  nan,  nan,  nan,0
-21,-67,0.041414,-125.7,  nan,  nan,  nan,-1270.2227,0.025487,111.699,  nan,  nan,  nan,203.695
-19,-67,-0.041099,-324.2,  nan,  nan,  nan,-1292.916,0.036702,116.368,  nan,  nan,  nan,307.232
-17,-67,-0.355833,-631.526,-4.547155,-4.65429,  nan,-1659.71,0.032382,148.957,1.36351,1.82141,  nan,497.68
-15,-67,-0.506676,-1044.157,-3.446822,-3.3124,  nan,-1258.09,0.136133,233.215,1.33096,1.46113,  nan,485.8
-13,-67,-0.322278,-693.96,-3.468885,-3.2281,  nan,-1266.15,0.097805,161.58,1.3692,1.52736,  nan,499.757
-11,-67,-0.274235,-593.19,-3.7518,-3.5503,-3.8477,-1369.4,0.095478,144.654,1.19661,1.28841,1.27015,436.763
-9,-67,-0.357465,-718.1,-4.011492,-3.9488,-3.9383,-1464.2,0.14547,203.686,1.23445,1.54058,1.17862,450.575
-7,-67,-0.401281,-781.63,-3.914141,-4.0346,-3.6706,-1428.67,0.171305,244.252,1.25034,1.58088,1.26129,456.376
-5,-67,  nan,  nan,-3.741414,-3.8984,-3.5497,-1365.6,  nan,  nan,1.18402,1.25368,1.35686,432.166
-3,-67,  nan,  nan,-3.611711,-3.9429,-3.5683,-1318.28,  nan,  nan,1.01776,1.09163,1.23209,371.483
-1,-67,  nan,  nan,-3.537753,-3.8803,-3.382,-1291.29,  nan,  nan,0.773502,0.649248,1.21247,282.328
1,-67,  nan,  nan,-3.575178,-3.8514,-3.4247,-1304.92,  nan,  nan,0.610117,0.200783,1.08929,222.693
3,-67,  nan,  nan,-4.197768,-4.5714,-4.1959,-1532.19,  nan,  nan,0.705586,0.598496,1.15645,257.539
5,-67,  nan,  nan,-4.706901,-5.1889,-4.4715,-1718.01,  nan,  nan,0.879987,0.946833,1.25558,321.195
7,-67,  nan,  nan,-4.962159,-5.2527,-4.757,-1811.18,  nan,  nan,0.93323,1.10622,1.23826,340.629
9,-67,  nan,  nan,-5.30363,-5.0132,-5.3721,-1935.81,  nan,  nan,0.971147,1.14313,1.24538,354.469
-43,-65,-0.106699,  nan,  nan,  nan,  nan,  nan,0.001565,  nan,  nan,  nan,  nan,  nan
-39,-65,-0.101218,  nan,  nan,  nan,  nan,  nan,0.026394,  nan,  nan,  nan,  nan,  nan
-37,-65,-0.093333,  nan,  nan,  nan,  nan,-939.73,0.049913,  nan,  nan,  nan,  nan,444.461
-35,-65,-0.08671,  nan,  nan,  nan,  nan,  nan,0.057365,  nan,  nan,  nan,  nan,  nan
-31,-65,-0.057178,  nan,  nan,  nan,  nan,  nan,0.051393,  nan,  nan,  nan,  nan,  nan
-29,-65,-0.112176,  nan,  nan,  nan,  nan,  nan,0.040987,  nan,  nan,  nan,  nan,  nan
-27,-65,-0.166261,  nan,  nan,  nan,  nan,  nan,0.083715,  nan,  nan,  nan,  nan,  nan
-25,-65,-0.279549,-467.288,  nan,  nan,  nan,  nan,0.038875,176.124,  nan,  nan,  nan,  nan
-23,-65,-0.28895,-546.758,  nan,  nan,  nan,  nan,0.04346,189.085,  nan,  nan,  nan,  nan
-21,-65,-0.133738,-429.3,  nan,  nan,  nan,  nan,0.034788,179.601,  nan,  nan,  nan,  nan
-19,-65,-0.312978,-561.3114,  nan,  nan,  nan,  nan,0.010274,146.624,  nan,  nan,  nan,  nan
-17,-65,-0.21257,-640.6,  nan,  nan,  nan,  nan,0.083766,138.757,  nan,  nan,  nan,  nan
-15,-65,-0.490895,-1007.623,  nan,-3.0374,-3.2123,  nan,0.105562,179.091,  nan,1.78265,1.86548,  nan
-13,-65,-0.293551,-624.738,-3.799177,-3.5878,  nan,-1386.71,0.073735,118.766,1.27765,1.42476,  nan,466.344
-11,-65,-0.311108,-663.13,-4.03037,-3.8257,  nan,-1471.1,0.095971,143.477,1.2304,1.40056,  nan,449.097
-9,-65,-0.419588,-824.93,-4.068726,-3.9354,-4.3104,-1485.1,0.144035,206.916,1.28406,1.48328,1.25941,468.683
-7,-65,-0.479614,-894.48,-3.818481,-3.9565,-3.8505,-1393.76,0.170183,247.803,1.26585,1.58754,1.29293,462.034
-5,-65,-0.46305,-853.47,-3.616386,-3.8327,-3.6202,-1319.98,0.182625,275.89,1.19844,1.44346,1.39536,437.43
-3,-65,  nan,  nan,-3.371523,-3.6718,-3.2739,-1230.59,  nan,  nan,1.04216,1.14508,1.39084,380.387
-1,-65,  nan,  nan,-3.22297,-3.5388,-3.0717,-1176.37,  nan,  nan,0.860981,0.820468,1.23996,314.258
1,-65,  nan,  nan,-3.42303,-3.7345,-3.3067,-1249.41,  nan,  nan,0.753808,0.612899,1.18754,275.14
3,-65,  nan,  nan,-3.923074,-4.2358,-3.7332,-1431.91,  nan,  nan,0.9004,0.844141,1.13723,328.646
5,-65,  nan,  nan,-4.694996,-5.0734,-4.5335,-1713.67,  nan,  nan,1.02449,1.30776,1.35025,373.937
7,-65,  nan,  nan,-4.745011,-5.3473,-4.4221,-1731.93,  nan,  nan,1.09298,1.24939,1.34859,398.937
9,-65,  nan,  nan,-4.753256,-4.9936,-4.7115,-1734.93,  nan,  nan,1.05662,1.21639,1.23762,385.666
-39,-63,-0.105506,  nan,  nan,  nan,  nan,  nan,0.052275,  nan,  nan,  nan,  nan,  nan
-27,-63,-0.114776,  nan,  nan,  nan,  nan,  nan,0.062206,  nan,  nan,  nan,  nan,  nan
-25,-63,-0.147982,-313.898,  nan,  nan,  nan,  nan,0.057555,127.745,  nan,  nan,  nan,  nan
-23,-63,-0.187258,-385.312,  nan,  nan,  nan,  nan,0.038045,128.6,  nan,  nan,  nan,  nan
-21,-63,-0.218527,-453.051,  nan,  nan,  nan,  nan,0.02816,120.506,  nan,  nan,  nan,  nan
